^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS5810
!dataset_title = Hypoxia effect on von Hippel Lindau-overexpressing renal cell carcinoma cells
!dataset_description = Analysis of renal cell carcinoma (RCC) 786-O cells transfected with von Hippel Lindau (VHL)-overexpression vector and cultured under hypoxia conditions (1% O2) for 24 hours. Results provide insight into overlap and differences of VHL- and hypoxia-dependent molecular alterations in RCC.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 25890500
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 8
!dataset_value_type = transformed count
!dataset_reference_series = GSE65168
!dataset_order = none
!dataset_update_date = Jun 28 2016
^SUBSET = GDS5810_1
!subset_dataset_id = GDS5810
!subset_description = control
!subset_sample_id = GSM1588482,GSM1588486,GSM1588481,GSM1588485
!subset_type = protocol
^SUBSET = GDS5810_2
!subset_dataset_id = GDS5810
!subset_description = VHL transfection
!subset_sample_id = GSM1588484,GSM1588488,GSM1588483,GSM1588487
!subset_type = protocol
^SUBSET = GDS5810_3
!subset_dataset_id = GDS5810
!subset_description = normoxia
!subset_sample_id = GSM1588483,GSM1588487,GSM1588481,GSM1588485
!subset_type = stress
^SUBSET = GDS5810_4
!subset_dataset_id = GDS5810
!subset_description = hypoxia
!subset_sample_id = GSM1588482,GSM1588486,GSM1588484,GSM1588488
!subset_type = stress
^DATASET = GDS5810
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM1588481 = Value for GSM1588481: 786-O biological replicate 1; src: renal cell carcinoma
#GSM1588485 = Value for GSM1588485: 786-O biological replicate 2; src: renal cell carcinoma
#GSM1588482 = Value for GSM1588482: 786-O Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588486 = Value for GSM1588486: 786-O Hypoxia biological replicate 2; src: renal cell carcinoma
#GSM1588483 = Value for GSM1588483: 786-O VHL biological replicate 1; src: renal cell carcinoma
#GSM1588487 = Value for GSM1588487: 786-O VHL biological replicate 2; src: renal cell carcinoma
#GSM1588484 = Value for GSM1588484: 786-O VHL Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588488 = Value for GSM1588488: 786-O VHL Hypoxia biological replicate 2; src: renal cell carcinoma
!dataset_table_begin
ID_REF	IDENTIFIER	GSM1588481	GSM1588485	GSM1588482	GSM1588486	GSM1588483	GSM1588487	GSM1588484	GSM1588488
7933595	AF119900	5.5407	5.51047	5.41722	5.44955	5.23051	5.69206	5.56066	5.4098
7933597	ASAH2B	6.19643	6.17073	5.91195	6.09347	6.133	6.18239	6.26485	5.96292
7933619	SGMS1	8.37796	7.97812	8.27033	8.20944	7.62184	8.03648	8.16186	8.08813
7933632	AF090890	5.8271	5.69796	5.7308	5.79232	5.61085	5.84997	5.80301	5.7513
7933634	chr10:52345309-52345403	6.40737	6.31436	6.36119	6.43943	6.18399	6.27149	6.44661	6.20561
7933638	FLJ31958	6.04566	6.06909	6.1622	6.14975	6	6.15	6.13859	6.20659
7933640	A1CF	6.10219	6.1096	6.00832	6.17262	6.07846	6.31705	6.35755	6.27732
7933659	CSTF2T	7.63396	7.75736	7.14111	7.43417	8.08634	8.45699	8.39012	8.24718
7933665	MBL2	6.63956	6.76732	6.2276	6.48244	6.40817	6.40319	6.56293	6.3441
7933672	PCDH15	5.82445	5.7347	5.48176	5.68124	5.69173	5.81717	5.90511	5.62089
7933707	ZWINT	9.81668	9.78613	9.56415	9.71905	9.78359	10.1733	10.3299	9.93292
7933723	IPMK	8.64368	8.65237	8.52893	8.8056	8.48408	8.80235	8.8627	8.95175
7933731	chr10:59998419-59998521	5.69739	5.73799	5.46141	5.6505	5.47875	5.67243	5.72792	5.40946
7933733	FAM13C	6.14829	6.22362	5.95888	6.14355	6.09286	6.22688	6.19011	6.14265
7933750	SLC16A9	6.63289	7.71905	6.44373	7.72458	5.91053	6.2271	6.5277	6.22394
7933758	chr10:61447836-61448128	5.9668	6.02139	5.78237	6.01811	5.78656	5.84784	6.08774	5.81565
7933760	CCDC6	10.4552	10.4373	10.2371	10.6214	10.508	10.5648	10.8473	10.7066
7933772	ANK3	6.09293	6.14682	5.93229	6.09585	6.85429	6.62529	7.22368	6.50104
7933821	RHOBTB1	8.08123	8.08406	7.61753	7.71218	7.73032	7.52551	8.07944	7.78098
7933840	chr10:62672527-62672685	5.75805	5.78771	5.61927	5.82887	5.73172	5.77026	5.90163	5.71957
7933842	TMEM26	5.88094	5.88672	5.74233	5.76679	5.79481	5.81075	6.08257	5.66784
7933855	RTKN2	7.58355	7.60936	7.39366	7.55301	7.34923	7.50685	7.59296	7.14752
7933872	EGR2	7.13511	7.01909	6.97538	7.19363	6.69352	6.79104	7.12137	6.67627
7933877	JMJD1C	8.40579	8.31358	8.63236	8.5816	8.55073	9.14197	8.98989	8.76064
7933904	CTNNA3	5.93117	5.97162	5.76775	5.88826	5.87828	5.97775	6.14926	6.0117
7933929	chr10:68374997-68375096	5.78452	5.71573	5.59872	5.72995	5.63936	5.72792	5.86175	5.51735
7933931	chr10:68805211-68805467	7.94524	7.96283	7.68002	7.71329	7.54414	7.6842	8.19005	7.76675
7933933	DNAJC12	6.90405	7.10607	6.7396	6.77328	7.95578	7.74716	8.1752	8.03469
7933945	chr10:69585068-69585352	7.49503	7.44591	7.26463	7.28951	7.41293	7.36084	7.83368	7.56661
7933947	HERC4	8.08369	7.67664	8.1082	8.17315	8.59682	8.82705	8.90469	8.7654
7933976	chr10:69767475-69767774	7.73471	7.6915	7.65569	7.52391	7.59246	7.73699	7.75662	7.81786
7933978	ATOH7	6.3282	6.31436	6.09542	6.21139	6.13479	6.28279	6.38493	6.20747
7933982	PBLD	6.61373	6.82687	6.58979	6.72905	7.24897	7.50563	7.49854	7.13666
7933999	RUFY2	8.14172	8.02208	7.79028	7.99066	7.97699	8.5311	8.11985	8.1028
7934026	DNA2	7.77605	7.76047	7.384	7.76978	8.10953	8.25812	8.42815	7.70984
7934050	SLC25A16	7.75148	7.80287	7.25274	7.27838	7.5964	7.92351	7.58002	7.54689
7934066	chr10:70401077-70401419	5.69992	5.50772	5.35527	5.56135	5.4589	5.69716	5.73419	5.37363
7934068	chr10:70495478-70495580	5.52401	5.49204	5.33261	5.46583	5.34909	5.6522	5.51713	5.40854
7934070	chr10:70671411-70671515	5.61589	5.70736	5.49185	5.63462	5.6979	5.78032	5.78459	5.54521
7934072	chr10:70770155-70770289	5.77751	5.59012	5.57406	5.66594	5.60581	5.69881	5.84387	5.51435
7934074	TACR2	6.3985	6.45301	6.28303	6.39419	6.41002	6.35006	6.57586	6.34195
7934083	NEUROG3	6.3741	6.33958	6.27503	6.29909	6.30027	6.40878	6.57698	6.34041
7934091	chr10:71350265-71350332	5.65814	5.3138	5.18328	5.30776	5.24507	5.46773	5.61731	5.34252
7934093	chr10:71351019-71351083	5.45405	5.34028	5.15713	5.2696	5.17898	5.40161	5.4324	5.10788
7934095	chr10:71353008-71353076	5.57075	5.46542	5.22912	5.432	5.34835	5.54673	5.55158	5.39725
7934097	chr10:71355033-71355101	5.76304	5.49638	5.39178	5.68365	5.50119	5.71877	5.63531	5.54606
7934099	chr10:71355172-71355240	5.56164	5.40946	5.24635	5.47927	5.36935	5.59481	5.54804	5.28942
7934101	AIFM2	7.03364	7.26184	6.91625	7.12413	7.20115	7.4644	7.39601	7.43661
7934114	TYSND1	7.78567	7.99614	7.67763	7.84619	7.9879	8.08313	8.23087	8.12695
7934122	SAR1A	11.0262	10.849	10.8235	10.6823	11.1069	11.2044	11.2084	11.0898
7934133	PPA1	9.32445	9.38992	9.3707	9.32431	9.2051	9.40122	9.61441	9.40398
7934141	NPFFR1	6.76467	6.74048	6.64256	6.72639	6.61575	6.74196	6.91355	6.79817
7934145	LRRC20	7.43315	7.39744	7.40638	7.65359	7.46765	7.71454	7.87596	7.83571
7934154	chr10:72163046-72163137	6.99593	6.91835	6.72539	7.00328	6.95934	6.90709	7.34882	6.93143
7934156	NODAL	6.02431	5.98881	5.94003	6.0078	5.9568	5.96374	6.18976	5.97631
7934161	PRF1	6.67152	6.56881	6.6719	6.55213	6.66354	6.72556	6.94827	6.61651
7934166	TBATA	6.07141	6.19504	5.97395	6.14913	5.91852	6.06609	6.30378	6.08029
7934178	PCBD1	9.60889	9.99379	9.71567	10.077	9.95607	10.15	10.2188	10.4514
7934185	C10orf54	6.78758	6.88648	6.59209	6.84442	6.92286	7.0384	7.14969	7.06993
7934196	PSAP	10.7309	11.1379	10.7401	11.0407	11.11	11.5942	11.334	11.6292
7934215	SPOCK2	6.49413	6.45876	6.32728	6.42833	6.38139	6.58147	6.5459	6.49939
7934228	ASCC1	8.4136	8.31289	8.50982	8.66905	8.37545	8.54822	8.63593	8.45724
7934244	DNAJB12	7.87436	7.97067	7.66917	7.90954	7.8085	7.91537	7.99116	7.8451
7934255	MICU1	8.91057	9.23879	8.67649	9.16387	9.32413	9.5401	9.41656	9.41359
7934269	chr10:74413925-74414034	6.11253	6.04491	5.89547	6.16313	5.99569	6.17787	6.21669	5.98437
7934271	PLA2G12B	6.43697	6.27426	6.14726	6.18928	6.27779	6.24077	6.44607	6.21454
7934278	P4HA1	9.18712	9.10632	9.40232	9.50296	8.74937	9.16963	9.93015	9.82795
7934295	chr10:74830283-74830390	5.48808	5.48902	5.37003	5.45155	5.46197	5.59241	5.48222	5.32554
7934297	chr10:74842254-74842353	6.46842	6.23446	6.25437	6.33766	5.94113	6.13862	6.38764	6.33682
7934299	U88048	7.48357	7.35854	7.28108	7.30485	7.79187	7.82743	7.88608	7.76336
7934301	ECD	9.76345	9.7064	9.61687	9.37476	10.1394	10.2164	10.1207	9.91686
7934318	chr10:74951983-74952083	5.59032	5.45305	5.33206	5.51835	5.47292	5.57022	5.58496	5.32195
7934320	chr10:75002582-75008620	7.66731	7.61917	7.39712	7.51853	7.66448	7.64036	7.75339	7.52978
7934326	MRPS16	9.92653	10.0149	9.60603	9.73636	9.74527	9.75158	9.89843	9.60951
7934334	CFAP70	6.0484	5.89513	5.79904	5.94491	5.77498	6.01865	6.03236	5.86432
7934365	chr10:75061539-75061642	5.73379	5.67105	5.65621	5.71714	5.48712	5.73379	5.80084	5.62258
7934367	ANXA7	9.93814	9.9089	9.93484	10.022	9.62879	9.9722	9.97291	10.1003
7934384	MSS51	6.39439	6.29203	6.20548	6.28461	6.32388	6.4049	6.51801	6.32347
7934393	PPP3CB	8.95777	8.9746	8.69558	8.66078	8.92733	8.96355	9.01668	8.75679
7934411	USP54	8.02561	8.02652	7.87618	8.05392	7.82818	7.96187	8.0243	7.94123
7934432	chr10:75288809-75288915	5.97756	5.83491	5.56853	5.85376	5.56735	5.8524	5.84275	5.60252
7934434	MYOZ1	5.98522	5.78345	5.9144	5.8791	5.73683	5.92046	6.04178	5.83259
7934442	SYNPO2L	6.26195	6.29619	6.07853	6.21574	6.2389	6.27964	6.39088	6.06723
7934451	AGAP5	8.14565	8.0969	7.87261	8.29749	8.11565	8.41596	8.20664	8.36522
7934459	NDST2	7.99141	7.89713	7.84425	7.80265	7.83789	7.94104	8.00767	7.91222
7934477	CAMK2G	9.04865	8.95195	8.61669	8.64181	9.14356	9.27588	9.05285	9.27854
7934505	C10orf55	6.22501	6.18669	6.18982	6.1969	6.04602	6.16619	6.23323	6.12304
7934513	AP3M1	9.36456	9.30355	9.28817	9.36534	9.516	9.82233	9.92812	9.77254
7934527	DUPD1	6.58179	6.64953	6.51696	6.46848	6.49762	6.63105	6.82636	6.6049
7934531	chr10:76848996-76849445	6.07289	5.90082	5.94711	5.83722	5.94832	5.97821	6.2937	5.89519
7934533	DUSP13	6.85487	6.93974	6.69858	6.75215	6.81155	6.78527	6.99995	6.74268
7934544	COMTD1	7.75262	7.75329	7.61955	7.76686	7.74871	7.71753	8.0278	7.80013
7934553	ZNF503	7.40092	7.61679	7.1878	7.52559	7.11125	7.37434	7.63283	7.47541
7934566	chr10:78001780-78002065	6.68672	6.48608	6.36081	6.59988	6.61448	6.52759	6.72343	6.58238
7934568	chr10:78020558-78020661	5.57256	5.42894	5.23466	5.45687	5.34637	5.49975	5.53256	5.32823
7934570	KCNMA1	9.59669	9.34402	9.6907	9.59398	8.10847	8.44558	9.00798	8.93528
7934613	chr10:79536709-79536813	5.64428	5.62106	5.51952	5.51177	5.55932	5.82058	5.64886	5.56078
7934615	DLG5	8.69354	8.65298	8.59941	8.74494	8.54214	8.7488	9.17014	8.92382
7934651	chr10:79672037-79672301	7.05347	7.02591	6.93551	7.04845	6.87166	7.18381	7.20487	7.13525
7934653	POLR3A	8.51452	8.48704	8.20711	8.38424	8.52451	8.62146	8.82062	8.76718
7934690	ZCCHC24	7.75943	7.79637	7.77065	7.70854	7.54364	7.77721	8.07208	8.06196
7934698	SFTPA2	6.49665	6.47316	6.28159	6.37716	6.37633	6.49643	6.57456	6.44781
7934706	AF130084	7.67427	7.47146	7.24089	7.3449	7.28582	7.8061	7.53024	7.66296
7934708	SFTPA2	6.49665	6.47316	6.28159	6.37716	6.37633	6.49643	6.57456	6.44781
7934717	AF130084	7.67427	7.47146	7.24089	7.3449	7.28582	7.8061	7.53024	7.66296
7934719	SFTPD	6.68543	6.63229	6.54427	6.56472	6.57098	6.53379	6.82321	6.57227
7934729	C1D	7.81829	7.85011	7.57383	7.70311	7.74819	8.13506	8.22882	7.78328
7934731	C1D	7.86519	7.82688	7.76931	7.66025	7.74749	8.1347	8.21367	7.91526
7934733	ANXA11	9.78419	10.0866	9.73971	9.99449	10.1042	10.2893	10.441	10.4657
7934753	EIF5AL1	11.9318	12.067	11.8723	12.0518	12.093	12.1777	12.3077	12.2972
7934755	MAT1A	6.39706	6.35729	6.09661	6.29906	6.29862	6.31251	6.53579	6.18982
7934767	DYDC1	5.75489	5.77363	5.61306	5.66272	5.62201	5.7508	5.87268	5.58087
7934777	chr10:84827718-84827827	5.65895	5.58261	5.3596	5.43147	5.36632	5.58664	5.54723	5.41091
7934779	LRIT2	5.86512	5.90333	5.64826	5.81818	5.95726	5.93376	5.94381	5.6283
7934783	LRIT1	6.2837	6.25816	5.95081	6.20277	6.05013	6.22275	6.4196	6.2173
7934789	GRID1	6.52291	6.43096	6.32336	6.39109	6.3645	6.44663	6.66018	6.41219
7934810	chr10:87409856-87410010	6.31414	6.40836	6.01555	6.26884	6.22725	6.37494	6.47229	6.18054
7934812	WAPL	9.11294	9.15386	8.8078	8.98431	9.239	9.51614	9.419	9.32296
7934838	chr10:88390582-88391367	6.2905	6.13584	5.96401	6.14943	6.00199	6.17348	6.32578	6.1274
7934840	chr10:88505629-88505706	5.82064	5.72954	5.49617	5.68313	5.74874	5.68461	5.73044	5.58518
7934842	MMRN2	6.47036	6.50716	6.43513	6.46578	6.44991	6.43513	6.62157	6.46553
7934850	chr10:88800994-88801098	6.44661	6.37306	6.28155	6.41893	6.0466	6.3621	6.46382	6.33509
7934852	GLUD2	11.1935	11.4014	11.2943	11.418	11.1629	11.6544	11.6796	11.6774
7934868	chr10:88913887-88914125	5.97668	5.90522	5.76169	5.85115	5.79487	6.10961	6.14536	5.97632
7934870	ATAD1	8.77324	8.92219	8.6314	8.75156	8.79244	9.23125	9.16399	9.21366
7934883	chr10:89592575-89592847	6.12928	5.99258	5.86527	5.86397	5.88229	5.98183	6.03649	5.92287
7934885	RNLS	6.94661	6.43354	6.78216	6.27099	6.46302	6.78685	6.81477	6.69927
7934896	chr10:90345397-90345490	6.64338	6.44039	6.62781	6.51435	6.27084	6.40357	6.60045	6.23118
7934898	ANKRD22	5.8358	5.73038	5.49748	5.61341	5.53545	5.75707	5.74541	5.70674
7934906	ACTA2	7.58881	8.15023	7.57186	7.69761	8.21318	8.14329	8.65732	8.94328
7934916	CH25H	6.07247	6.16904	5.89833	5.90462	6.01877	6.14027	6.1241	5.87138
7934920	LIPA	9.86264	9.611	9.83882	9.60352	9.2293	9.33316	9.68876	9.36871
7934936	SLC16A12	6.17027	6.1543	5.8339	6.20307	6.20608	6.46061	7.13525	6.82888
7934945	PANK1	7.53246	7.58385	7.40553	7.67549	7.41769	7.41431	7.72728	7.59275
7934959	MIR107	6.40911	6.30022	6.33241	6.46599	6.15635	6.3415	6.59102	6.17933
7934961	FLJ37201	6.27211	6.14447	6.02282	6.19059	5.92709	6.09687	6.2219	6.04889
7934966	chr10:91923456-91923717	6.61343	6.69142	6.58123	6.59945	6.56904	6.63643	6.78808	6.44238
7934968	AK025278	5.89291	5.87228	5.73287	5.86517	5.67218	5.91545	6.14424	5.82688
7934970	HTR7	6.39844	6.41539	6.33163	6.40726	6.37004	6.27254	6.47219	6.21609
7934977	chr10:92639798-92639894	5.50233	5.43674	5.22557	5.43892	5.41519	5.60784	5.49585	5.34466
7934979	ANKRD1	6.84015	7.13809	6.99717	7.22088	7.56735	7.61946	8.80192	8.14106
7934991	chr10:92682488-92682597	5.66462	5.49556	5.29701	5.4596	5.355	5.64849	5.59325	5.36609
7934993	NUDT9P1	6.03877	5.97728	5.82689	5.89812	5.90447	6.06609	6.19744	5.96891
7934997	PPP1R3C	6.99687	7.1998	7.03947	7.50288	6.75479	6.95651	7.61437	7.48405
7935002	SRP9	10.3433	10.6158	10.4619	10.4904	10.5143	11.003	11.0614	10.9309
7935006	FGFBP3	6.82499	6.63531	6.5401	6.70664	6.69598	6.59095	6.85525	6.6519
7935011	CPEB3	6.58399	6.4075	6.35906	6.50731	6.51997	6.71564	6.87907	6.73167
7935025	chr10:94031906-94032008	5.62586	5.62685	5.31483	5.4188	5.38707	5.58419	5.70032	5.39047
7935027	IDE	9.49887	9.64743	9.33577	9.74702	9.94385	10.3178	10.3484	10.1766
7935054	chr10:94428529-94429500	6.31213	6.37772	6.35737	6.29755	6.36206	6.71821	6.7076	6.5433
7935056	chr10:94470258-94470365	5.67606	5.49293	5.49732	5.46879	5.44085	5.57718	5.66977	5.46571
7935058	MYOF	10.5479	10.8134	10.6813	10.8225	10.6514	10.9292	10.9253	10.9818
7935114	chr10:95270346-95270437	5.5826	5.51968	5.51268	5.41232	5.4211	5.64831	5.65775	5.42077
7935116	RBP4	6.01585	6.00848	5.93936	5.85234	5.91814	6.04737	6.0509	5.97042
7935123	FRA10AC1	6.47702	6.33873	6.37422	6.31684	6.22394	6.49655	6.55359	6.33295
7935139	PIPSL	6.04571	6.04439	5.91545	6.10936	5.92716	6.13491	6.31527	6.09981
7935142	chr10:95806799-95806882	6.18162	5.88682	5.70017	5.99371	5.88786	5.78353	5.98914	6.03338
7935144	chr10:95915396-95915502	5.57688	5.33354	5.3358	5.37336	5.31287	5.53535	5.49817	5.25249
7935146	NOC3L	8.02174	8.20676	8.00224	8.71274	8.16134	8.73086	8.9498	8.90483
7935169	CYP2C8	5.91736	5.83282	5.71862	5.70075	5.79412	5.87705	5.88339	5.72846
7935180	PDLIM1	10.9486	10.9368	10.8226	10.881	9.94793	9.88138	10.2182	10.1702
7935188	SORBS1	7.98745	7.86872	7.90043	8.14659	7.20763	7.35017	8.08234	7.9813
7935228	chr10:97090167-97090241	6.20698	5.65612	5.90085	5.85693	5.58987	5.79483	6.14074	5.89361
7935230	ALDH18A1	9.75729	9.92892	9.38799	9.76354	9.85386	9.96745	10.0497	10.024
7935251	TCTN3	9.96865	10.2833	10.1595	10.2225	9.65102	9.84587	9.98563	10.0743
7935270	BLNK	6.31414	6.16204	6.06375	6.17775	6.11801	6.06329	6.35148	6.06243
7935288	OPALIN	6.13891	5.93441	5.894	5.88051	5.86016	6.08626	6.22851	5.89559
7935296	TLL2	6.64308	6.39308	6.50761	6.38723	6.95006	6.96797	7.56009	7.1921
7935320	TM9SF3	10.9784	10.8612	10.8942	10.8203	10.7322	11.0741	11.1611	11.0497
7935337	PIK3AP1	6.67506	6.60402	6.44025	6.57825	6.74348	6.8005	7.19819	6.983
7935359	AF116714	5.77273	5.53957	5.46136	5.58562	5.52884	5.71662	5.59629	5.40331
7935361	SLIT1	6.41392	6.35798	6.1951	6.30369	6.2874	6.32325	6.52043	6.33435
7935401	ARHGAP19-SLIT1	5.90821	5.8626	5.62985	5.82782	5.76826	5.95692	5.99132	5.70458
7935403	ARHGAP19-SLIT1	8.18414	8.0922	7.93882	8.06865	8.55811	8.86621	8.50435	8.48274
7935421	FRAT2	7.23509	7.25169	6.97128	7.17016	7.16196	7.16979	7.42916	7.14877
7935425	RRP12	8.5067	8.66454	8.35964	8.55969	8.3543	8.54378	8.64663	8.71194
7935462	EXOSC1	10.012	9.99476	9.83804	10.0413	9.97754	9.90361	10.0671	9.99124
7935474	MMS19	8.71909	8.83221	8.57242	8.74495	8.68917	8.75542	8.98038	8.95985
7935510	MORN4	6.85957	6.90988	7.05237	7.11428	6.71984	6.72452	6.86991	6.92232
7935521	AVPI1	7.44598	7.76127	7.1442	7.85142	7.9244	8.08652	8.06083	8.14051
7935528	SFRP5	6.98942	7.00476	6.91906	6.99325	7.13501	7.04238	7.23583	6.92932
7935535	CRTAC1	6.37077	6.41672	6.25325	6.24792	6.50261	6.3484	6.53185	6.27838
7935553	LOXL4	6.49549	6.5295	6.45952	6.51713	6.53155	6.51004	6.66666	6.5272
7935572	PYROXD2	6.83919	6.80826	6.73669	6.85724	6.82896	6.95082	7.1052	6.93874
7935588	HPS1	7.43783	7.51142	7.13753	7.49777	7.44467	7.6152	7.72832	7.68477
7935613	HPSE2	6.34118	6.32346	6.11976	6.26338	6.15238	6.31443	6.47248	6.27233
7935627	GOT1	9.82957	10.1935	10.5335	10.6949	9.76713	10.1729	10.0194	10.3286
7935639	SLC25A28	8.13535	8.17513	7.92385	8.06738	8.04289	8.123	8.27094	8.12008
7935647	COX15	8.94749	9.31001	8.83873	9.44553	8.93575	9.22692	9.15833	9.18589
7935660	DNMBP	8.80664	8.40636	9.04579	8.54011	8.49524	8.67589	9.01112	8.55097
7935679	CPN1	6.14975	6.03117	5.90878	6.00386	6.107	6.11273	6.13493	5.97567
7935690	chr10:101817588-101817658	5.45503	5.37633	5.1728	5.36764	5.30401	5.60356	5.49404	5.27632
7935692	ERLIN1	10.4775	10.63	10.5587	10.7466	10.3499	10.7806	10.9319	10.8929
7935707	CHUK	8.54572	8.4025	8.33928	8.3731	8.55971	9.1569	8.93484	8.69921
7935730	CWF19L1	8.76002	8.88048	8.52282	8.57282	8.67669	8.89593	8.95227	8.83246
7935746	BLOC1S2	8.24167	8.13699	8.18729	8.01928	8.10976	8.47246	8.52872	8.15279
7935756	PKD2L1	6.06861	5.99721	5.81737	5.90095	5.86345	5.94743	6.11162	5.90577
7935776	AF132203	6.25748	6.30517	6.24293	6.53166	6.10157	6.24919	6.35686	6.1222
7935778	chr10:102158112-102158203	5.6465	5.60383	5.3901	5.55535	5.43591	5.62995	5.58602	5.43801
7935780	SEC31B	6.64558	6.58322	6.43397	6.61777	6.45663	6.47424	6.60461	6.54281
7935810	NDUFB8	10.3462	10.3486	10.1354	10.2212	10.059	10.174	10.1563	10.1153
7935819	MRPL43	8.1434	8.20298	7.82439	8.0558	8.03167	8.1661	8.10594	8.27279
7935834	PDZD7	6.73583	6.73372	6.5893	6.62777	6.54139	6.66784	6.8975	6.67069
7935855	LBX1	7.29277	7.28055	7.0274	7.27551	7.18349	7.18068	7.43191	7.17577
7935859	chr10:103124604-103124792	5.79729	5.71182	5.42911	5.68348	5.85482	5.59368	5.69652	5.39379
7935861	chr10:103131612-103131709	5.75489	5.72837	5.51164	5.75489	5.67307	5.81471	5.74901	5.62275
7935863	AF090931	5.96495	6.08291	5.70071	5.89724	5.89598	5.99617	6.05175	5.90816
7935865	POLL	7.11184	7.37669	7.07524	7.22945	6.98447	7.16815	7.35285	7.34498
7935882	FBXW4	7.93034	8.31089	7.6525	8.01608	7.96279	8.1365	7.98106	7.92407
7935892	FGF8	6.70775	6.68451	6.55459	6.75489	6.73866	6.69095	7.01956	6.73866
7935903	NPM3	8.55583	8.89036	8.60204	9.0309	8.62818	8.80525	8.74524	8.93589
7935910	MGEA5	9.21474	9.06865	8.91333	8.78807	8.87194	9.38542	9.19729	8.94024
7935930	KCNIP2	6.36292	6.33207	6.13023	6.3689	6.36285	6.47144	6.38457	6.3855
7935951	C10orf76	9.0051	9.13137	8.85356	9.1245	9.32748	9.4429	9.40701	9.30923
7935968	LDB1	9.24062	9.57397	9.03265	9.67686	9.94669	9.73413	9.92205	9.94847
7935983	PITX3	6.97641	6.99906	6.88617	7.0034	7.01107	6.85798	7.1209	6.86899
7935990	PSD	6.72515	6.69059	6.55986	6.75708	6.66614	6.64021	7.02421	6.73643
7936011	CUEDC2	8.81823	9.02432	8.58109	9.07744	8.65463	8.88912	8.94091	8.96861
7936023	C10orf95	6.59406	6.79752	6.6064	6.73548	6.66055	6.59272	6.8032	6.70044
7936028	ACTR1A	10.1177	10.265	9.98109	10.2387	10.3827	10.5012	10.6665	10.7165
7936041	ARL3	7.80632	7.6774	7.61176	7.76875	7.61094	7.77444	8.15087	7.96353
7936050	CYP17A1	5.98072	5.9492	5.84857	5.99225	5.92666	5.94167	6.08745	5.82331
7936062	chr10:104730370-104730505	6.45317	6.43725	6.39021	6.3153	6.37084	6.34594	6.64323	6.45008
7936064	NT5C2	9.98914	10.2809	9.72516	9.67384	10.1535	10.5822	10.3061	10.2419
7936083	PCGF6	8.61013	8.83947	8.31552	8.64782	8.43836	8.84053	8.6686	8.52761
7936089	chr10:105072193-105072325	6.28915	6.15145	5.97457	5.98505	5.92012	6.05029	6.2123	5.94823
7936091	USMG5	10.3541	10.3135	10.3291	10.163	10.3691	10.6026	10.5798	10.5779
7936096	PDCD11	6.62795	6.88225	6.64116	6.81886	6.84689	6.64257	6.95392	6.81771
7936100	CALHM2	7.19967	7.05528	6.99215	6.99428	7.19437	7.08907	7.3825	7.12564
7936108	CALHM1	6.46546	6.48019	6.30654	6.45378	6.4575	6.58637	6.61939	6.40542
7936111	CALHM3	6.51247	6.6055	6.1678	6.45244	6.31256	6.46702	6.56465	6.45943
7936115	SH3PXD2A	7.79514	7.24793	7.60454	7.13714	7.4119	7.40726	7.55489	7.45121
7936134	OBFC1	7.15007	7.06516	7.0897	7.15935	6.97106	7.15208	7.1845	7.13796
7936144	COL17A1	6.81504	6.70141	6.6249	6.77004	6.68763	6.75243	6.98336	6.84946
7936201	CFAP43	5.97799	5.99062	5.89718	6.18176	5.85191	5.99347	6.06343	5.98595
7936242	ITPRIP	8.1565	8.16775	8.17377	8.15395	7.89119	8.10434	8.44094	8.26714
7936249	SORCS1	6.04061	5.94497	5.86291	5.95978	5.91538	6.11888	6.09415	5.8397
7936280	chr10:110700831-110701068	6.10187	6.13429	5.93624	5.99889	6.23042	6.54836	6.39096	6.12595
7936282	chr10:110944639-110944765	5.57016	5.40666	5.46324	5.31238	5.78075	6.12606	5.96789	5.60614
7936284	XPNPEP1	9.70793	9.96681	9.58717	9.78203	9.78922	9.94017	10.0861	9.8911
7936307	SMNDC1	9.33949	9.45357	9.07496	9.22966	9.30604	9.62153	9.60327	9.33893
7936318	chr10:112402436-112402543	5.56729	5.51893	5.29664	5.47592	5.33282	5.5314	5.57147	5.42708
7936320	RPL13AP6	6.88301	6.82253	6.55544	6.64254	6.69917	6.76191	6.98596	6.83289
7936322	GPAM	8.06351	7.87086	7.37173	7.47265	7.56415	8.03951	7.60396	7.61951
7936346	ZDHHC6	8.89063	8.633	8.76793	8.81558	8.84862	9.07911	9.53627	9.11533
